Skeleton ID,Branch length,V1 x,V1 y,V1 z,V2 x,V2 y,V2 z,Euclidean distance,running average length,average intensity (inner 3rd),average intensity
1,33.538,272.457,502.160,0,302.288,505.143,0,29.980,29.677,255,255
1,33.297,8.949,483.267,0,39.775,481.278,0,30.890,28.902,255,255
1,33.268,142.195,249.588,0,166.060,269.476,0,31.065,29.575,255,255
1,33.268,140.206,286.380,0,164.071,306.268,0,31.065,31.025,255,255
1,33.197,10.938,97.449,0,23.865,125.291,0,30.697,30.367,255,255
1,33.126,46.735,500.171,0,76.566,494.205,0,30.422,28.875,255,255
1,32.885,28.837,126.286,0,29.831,95.460,0,30.842,30.460,255,255
1,32.856,34.803,65.629,0,51.707,39.775,0,30.890,29.246,255,255
1,32.714,430.562,279.420,0,459.399,279.420,0,28.837,28.279,255,255
1,32.614,323.170,415.649,0,338.086,441.503,0,29.848,29.447,255,255
1,32.514,285.384,112.364,0,307.260,135.235,0,31.649,30.100,255,255
1,32.032,284.390,198.875,0,299.305,173.021,0,29.848,29.066,255,255
1,31.981,150.150,32.814,0,176.998,41.764,0,28.300,25.622,255,255
1,31.861,359.962,170.038,0,382.832,151.145,0,29.665,28.562,255,255
1,31.861,220.750,376.868,0,245.609,359.964,0,30.062,29.835,255,255
1,31.720,397.748,281.408,0,426.585,286.380,0,29.262,28.440,255,255
1,31.620,99.437,331.127,0,113.358,305.273,0,29.364,28.321,255,255
1,31.479,215.778,143.190,0,245.609,139.213,0,30.095,29.169,255,255
1,31.449,290.356,395.762,0,307.260,419.627,0,29.245,28.312,255,255
1,31.379,271.463,499.177,0,289.362,479.289,0,26.756,28.206,255,255
1,31.202,344.052,269.476,0,370.900,260.526,0,28.300,26.381,255,255
1,31.137,36.792,284.391,0,64.634,288.369,0,28.125,26.094,255,255
1,31.038,307.260,269.476,0,326.153,290.358,0,28.160,28.591,255,255
1,30.726,353.001,340.077,0,380.844,341.071,0,27.860,26.953,255,255
1,30.555,11.932,290.358,0,18.893,263.510,0,27.736,27.318,255,255
1,30.384,447.466,464.374,0,472.326,460.396,0,25.175,24.808,255,255
1,30.143,493.207,379.852,0,483.264,354.992,0,26.774,27.953,255,255
1,30.043,476.303,260.526,0,493.207,282.403,0,27.646,25.851,255,255
1,29.973,310.243,38.781,0,314.221,12.927,0,26.158,25.856,255,255
1,29.972,255.553,321.183,0,281.407,327.150,0,26.533,26.687,255,255
1,29.902,222.739,507.132,0,219.756,479.289,0,28.002,28.712,255,255
1,29.873,382.832,134.241,0,405.703,151.145,0,28.440,27.453,255,255
1,29.731,469.343,390.790,0,496.191,391.784,0,26.866,26.063,255,255
1,29.554,318.198,171.033,0,345.046,166.061,0,27.304,24.945,255,255
1,29.551,36.792,349.026,0,51.707,329.138,0,24.859,24.166,255,255
1,29.319,87.505,163.078,0,89.493,189.926,0,26.922,25.205,255,255
1,28.978,394.765,128.274,0,419.624,138.218,0,26.774,24.414,255,255
1,28.908,267.485,267.487,0,270.469,240.639,0,27.013,27.025,255,255
1,28.908,250.581,348.032,0,255.553,321.183,0,27.305,26.206,255,255
1,28.908,179.981,9.944,0,182.964,36.792,0,27.013,25.400,255,255
1,28.808,156.116,3.978,0,179.981,9.944,0,24.599,25.721,255,255
1,28.657,233.677,394.767,0,251.576,411.672,0,24.620,22.721,255,255
1,28.496,140.206,497.188,0,167.054,499.177,0,26.922,25.190,255,255
1,28.460,406.697,156.117,0,423.602,176.005,0,26.101,21.578,255,255
1,28.225,170.037,176.005,0,184.953,155.123,0,25.662,24.127,255,255
1,28.154,287.373,465.368,0,309.249,456.418,0,23.636,24.294,255,255
1,27.884,167.054,440.508,0,185.947,455.424,0,24.071,25.198,255,255
1,27.813,210.806,110.376,0,223.733,88.499,0,25.410,24.576,255,255
1,27.813,271.463,358.970,0,284.390,380.846,0,25.410,24.195,255,255
1,27.672,331.125,343.060,0,333.114,369.908,0,26.922,24.958,255,255
1,27.472,291.350,440.508,0,307.260,419.627,0,26.252,24.575,255,255
1,27.401,130.262,44.747,0,150.150,32.814,0,23.193,24.895,255,255
1,27.331,69.606,286.380,0,94.465,284.391,0,24.939,24.311,255,255
1,27.231,156.116,25.854,0,177.992,38.781,0,25.410,23.916,255,255
1,27.160,343.058,447.469,0,355.984,430.565,0,21.281,24.250,255,255
1,27.060,241.632,157.111,0,256.547,174.016,0,22.544,25.093,255,255
1,27.060,136.229,15.910,0,156.116,3.978,0,23.193,22.899,255,255
1,26.989,266.491,469.345,0,289.362,479.289,0,24.939,22.545,255,255
1,26.742,231.688,171.033,0,256.547,174.016,0,25.038,22.177,255,255
1,26.648,370.900,260.526,0,389.793,276.436,0,24.700,24.514,255,255
1,26.571,316.210,382.835,0,319.193,406.700,0,24.051,22.474,255,255
1,26.478,261.519,173.021,0,280.412,156.117,0,25.352,20.667,255,255
1,26.427,268.480,179.982,0,284.390,198.875,0,24.700,19.988,255,255
1,26.407,163.077,132.252,0,172.026,110.376,0,23.636,25.019,255,255
1,26.336,147.167,229.701,0,153.133,205.836,0,24.599,23.033,255,255
1,26.236,68.612,113.359,0,79.550,134.241,0,23.573,23.130,255,255
1,26.166,456.416,414.655,0,464.371,391.784,0,24.215,21.960,255,255
1,25.824,127.279,266.493,0,140.206,286.380,0,23.720,22.648,255,255
1,25.824,81.538,255.555,0,102.420,267.487,0,24.051,21.655,255,255
1,25.824,358.968,213.791,0,379.849,225.723,0,24.051,23.623,255,255
1,25.754,456.416,84.522,0,433.545,77.561,0,23.906,24.104,255,255
1,25.754,20.882,325.161,0,43.752,328.144,0,23.064,21.530,255,255
1,25.654,5.966,134.241,0,12.927,149.156,0,16.460,22.658,255,255
1,25.654,154.127,94.466,0,172.026,110.376,0,23.948,22.266,255,255
1,25.583,81.538,320.189,0,87.505,299.307,0,21.717,21.788,255,255
1,25.583,228.705,81.539,0,250.581,90.488,0,23.636,21.765,255,255
1,25.513,348.029,429.570,0,350.018,405.705,0,23.948,22.032,255,255
1,25.483,382.832,151.145,0,401.725,167.055,0,24.700,22.777,255,255
1,25.413,373.883,44.747,0,391.782,58.668,0,22.675,23.408,255,255
1,25.413,67.617,311.240,0,87.505,299.307,0,23.193,21.308,255,255
1,25.413,184.953,187.937,0,205.835,178.988,0,22.719,23.053,255,255
1,25.342,131.257,78.556,0,139.212,57.674,0,22.346,20.888,255,255
1,25.342,227.711,251.577,0,250.581,255.555,0,23.214,23.450,255,255
1,25.235,102.420,267.487,0,117.336,250.583,0,22.544,20.274,255,255
1,25.171,231.688,476.306,0,252.570,467.357,0,22.719,21.338,255,255
1,25.001,355.984,430.565,0,363.939,409.683,0,22.346,23.142,255,255
1,25.001,335.103,341.071,0,346.041,360.958,0,22.697,21.148,255,255
1,25.001,297.317,476.306,0,311.238,495.199,0,23.468,18.079,255,255
1,24.830,83.527,357.975,0,95.460,338.088,0,23.193,23.512,255,255
1,24.830,274.446,33.809,0,284.390,13.921,0,22.235,20.977,255,255
1,24.830,291.350,440.508,0,310.243,453.435,0,22.892,21.092,255,255
1,24.830,344.052,480.284,0,362.945,493.210,0,22.892,20.515,255,255
1,24.759,20.882,256.549,0,25.854,234.673,0,22.434,21.242,255,255
1,24.759,144.184,58.668,0,149.155,80.544,0,22.434,20.439,255,255
1,24.759,225.722,413.660,0,233.677,394.767,0,20.500,19.673,255,255
1,24.759,214.784,63.640,0,236.660,60.657,0,22.079,21.740,255,255
1,24.759,228.705,275.442,0,250.581,282.403,0,22.957,21.084,255,255
1,24.759,460.393,334.110,0,482.269,341.071,0,22.957,19.875,255,255
1,24.659,202.851,470.340,0,221.744,456.418,0,23.468,21.930,255,255
1,24.589,12.927,459.402,0,21.876,438.520,0,22.719,21.563,255,255
1,24.589,358.968,67.618,0,378.855,57.674,0,22.235,20.404,255,255
1,24.589,67.617,58.668,0,88.499,67.618,0,22.719,20.301,255,255
1,24.538,351.013,88.499,0,358.968,67.618,0,22.346,18.740,255,255
1,24.518,309.249,181.971,0,311.238,204.841,0,22.957,21.000,255,255
1,24.418,113.358,305.273,0,124.296,325.161,0,22.697,20.118,255,255
1,24.418,279.418,258.538,0,267.485,267.487,0,14.916,21.521,255,255
1,24.348,350.018,337.093,0,356.979,316.212,0,22.011,19.696,255,255
1,24.347,325.159,149.156,0,346.041,142.196,0,22.011,21.438,255,255
1,24.006,249.587,379.852,0,259.531,399.739,0,22.235,21.935,255,255
1,23.936,307.260,504.149,0,328.142,504.149,0,20.882,21.544,255,255
1,23.836,203.846,144.184,0,216.773,162.083,0,22.079,21.334,255,255
1,23.765,346.041,360.958,0,353.001,340.077,0,22.011,21.111,255,255
1,23.765,1.989,312.234,0,7.955,330.133,0,18.867,21.209,255,255
1,23.765,166.060,269.476,0,185.947,261.521,0,21.419,20.367,255,255
1,23.665,421.613,484.261,0,437.523,500.171,0,22.500,18.983,255,255
1,23.594,439.511,290.358,0,459.399,299.307,0,21.808,21.611,255,255
1,23.543,210.806,75.573,0,231.688,76.567,0,20.905,17.243,255,255
1,23.424,185.947,308.257,0,197.880,290.358,0,21.512,20.120,255,255
